Ligand;SMILES
1m4h/active_13.mol;[NH3]CCCCCNC(=O)COc1cc(cc(c1)C(=O)N[C@@H](c1ccc(cc1)F)C)OS(=O)(=O)Cc1ccccc1
1m4h/active_14.mol;O[C@@H]([C@@H](NC(=O)c1cc(cc(c1)N(S(=O)(=O)C)C)C(=O)N[C@@H](c1ccccc1)C)Cc1ccccc1)CNC1CC1
1m4h/active_15.mol;CCO[C@H]1CCN[C@H](C1)[C@H]([C@@H](NC(=O)c1cc(C)cc(c1)C(=O)N(CCC)CCC)Cc1cc(F)cc(c1)F)O
1m4h/active_16.mol;CC(C[C@@H]([C@H](C[C@H](C(=O)N[C@H](C(=O)NC(C)C)C(C)C)C)O)NC(=O)c1cc(cc(c1)N(S(=O)(=O)C)C)C(=O)N[C@@H](c1ccccc1)C)C
1m4h/active_17.mol;CCNc1cc(cc(c1)N1CCCC1=O)C(=O)N[C@H]([C@@H](CNCc1cccc(c1)C(F)(F)F)O)Cc1ccccc1
1m4h/active_18.mol;CCCN(C(=O)c1cccc(c1)C(=O)N[C@H](Cc1cc(F)cc(c1)F)[CH]C[C@@H](C(=O)NCc1ccccc1)C[CH2])CCC.O
1m4h/active_19.mol;CCCN(C(=O)c1cccc(c1)C(=O)N[C@H](Cc1c[c]cc(c1)F)[CH]C[C@@H](C(=O)NCCCCCCCC(=O)OC)CC)CCC.[F].[OH]
1m4h/active_2.mol;CCNc1cc(cc(c1)N1C=CCC1=O)C(=O)N[C@H]([C@@H](CN[C@H](C(=O)NC1CCCCC1)C)O)Cc1ccccc1
1m4h/active_20.mol;[NH3]CCCCCNC(=O)COc1cc(CNc2ccccc2)cc(c1)C(=O)N[C@H](c1ccccc1)C
1m4h/active_21.mol;CCCC(S(=O)(=O)C[C@H](C(=O)N[C@H]([C@@H](CNCc1cccc(c1)OC)O)Cc1ccccc1)NC(=O)OCc1ccccc1)CCC
1m4h/active_22.mol;CCCCNC(=O)[C@@H](C[C@@H]([C@@H]1CSC/C=C/CS[C@@H]2[C@H](C(=O)N[C@H](C(=O)N1)C)NCCC2)O)C
1m4h/active_23.mol;CCCN(C(=O)c1cc(C)cc(c1)C(=O)N[C@H]([C@@H](CNCc1cccc(c1)OC)O)Cc1cc(F)cc(c1)F)CCC
1m4h/active_24.mol;CCCN(C(=O)c1cccc(c1)C(=O)N[C@H](Cc1cc(F)cc(c1)F)[CH]C[C@@H](C(=O)NC[C@@H]1CC[C@H](CC1)C(=O)[O])CC)CCC.[OH]
1m4h/active_25.mol;CCCN(C(=O)c1cc(C)cc(c1)C(=O)N[C@H]([C@@H]([C@@H]1NC[C@@H](C1)OCc1ccccc1)O)Cc1cc(F)cc(c1)F)CCC
1m4h/active_26.mol;Fc1ccc(cc1)[C@H](NC(=O)c1cc(COC(=O)[C@@](Cc2ccccc2)(N)C)cc(c1)N(S(=O)(=O)C)C)C
1m4h/active_27.mol;OC[C@@](Cc1ccccc1)(COC(=O)c1cc(cc(c1)C(=O)N[C@@H](c1ccc(cc1)F)C)N(S(=O)(=O)C)C)N
1m4h/active_28.mol;CCCN(C(=O)c1cccc(c1)C(=O)N[C@H](Cc1c[c]c[c]c1)[CH]C[C@@H](C(=O)NCCCCC(=O)[O])CC)CCC.[F].[F].[OH]
1m4h/active_29.mol;[NH3]CCCCCNC(=O)COc1cc(cc(c1)C(=O)N[C@H](c1ccccc1)C)OS(=O)(=O)Cc1ccccc1
1m4h/active_3.mol;O[C@@H]([C@@H](NC(=O)c1cc(cc(c1)N(S(=O)(=O)C)C)C(=O)c1ccccc1)Cc1ccccc1)C[NH2]C1CC1
1m4h/active_30.mol;CCCCCS(=O)(=O)C[C@H](C(=O)N[C@H]([C@@H](CNCc1cccc(c1)CC)O)Cc1cc(F)cc(c1)F)NC(=O)c1cccnc1
1m4h/active_31.mol;O[C@@H]([C@@H](NC(=O)c1cc(cc(c1)N(S(=O)(=O)C)C)C(=O)c1ccccc1)Cc1ccccc1)CNC1CC1
1m4h/active_32.mol;CCCN(C(=O)c1cccc(c1)C(=O)N[C@H](Cc1c[c]c[c]c1)[CH]C[C@@H](C(=O)NCCCCCCC(=O)[O])CC)CCC.[F].[F].[OH]
1m4h/active_33.mol;CC(C[C@@H]([C@H]([C@@H]1CCC[C@H]1C(=O)N[C@H](C(=O)[O])C)O)NC(=O)[C@@H](NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCC(=O)[O])N)CC(=O)N)C
1m4h/active_34.mol;CCCN(C(=O)c1cccc(c1)C(=O)N[C@@H]([C@@H](C[C@H](C(=O)NCCC(=O)[O])CC)O)Cc1c[c]c[c]c1)CCC.[F].[F]
1m4h/active_35.mol;CC(C[C@@H]([C@H](C[C@H](C(=O)N[C@H](C(=O)NCC(C)C)C(C)C)C)O)NC(=O)[C@H](CS(=O)(=O)C)NC(=O)OCn1nc(cc1C)C)C
1m4h/active_36.mol;CSCC[C@@H](C(=O)N[C@H]([C@H]([C@@H]1CC(=O)C[C@H]1C(=O)N[C@H](C(=O)NCCCC)C(C)C)O)CC(C)C)NC(=O)[C@@H](NC(=O)C)CC(C)C
1m4h/active_37.mol;CCCN(C(=O)c1cccc(c1)C(=O)N[C@H]([C@H](C[C@H](C(=O)Nc1ccc(cc1)F)C)N)Cc1ccccc1)CCC
1m4h/active_38.mol;CCCN(C(=O)c1cc(C)cc(c1)C(=O)N[C@H]([C@@H](CNCc1cccc(c1)I)O)Cc1cc(F)cc(c1)F)CCC
1m4h/active_39.mol;CCNc1cc(cc(c1)N1CCCCS1(=O)=O)C(=O)N[C@H]([C@@H](CN[C@H]1CCCc2c1cccc2)O)Cc1ccccc1
1m4h/active_4.mol;CCCOc1cc(cc(c1)N1C=CCC1=O)C(=O)N[C@H]([C@@H](CN[C@H](C(=O)NC1CCCCC1)C)O)Cc1ccccc1
1m4h/active_40.mol;[NH3]CCCCCNC(=O)COc1cc(cc(c1)C(=O)N(CC=C)CC=C)C(=O)N[C@@H](c1ccccc1)C
1m4h/active_5.mol;CCCN(C(=O)c1cccc(c1)C(=O)N[C@H](Cc1c[c]c[c]c1)[CH]C[C@@H](C(=O)NCCCCCC(=O)[O])CC)CCC.[F].[F].[OH]
1m4h/active_6.mol;Fc1ccc(cc1)[C@H](NC(=O)c1cc(cc(c1)N(S(=O)(=O)C)C)C(=O)N[C@H]([C@@H]([C@@H]1NC(N(C1=O)C)(C)C)O)Cc1ccccc1)C
1m4h/active_7.mol;CCCCNC(=O)[C@H](C(C)C)NC(=O)[C@@H](C[C@@H]([C@@H]1CSC/C=C/CSC[C@@H](C(=O)N[C@H](C(=O)N1)C)NC(=O)OC(C)(C)C)O)C
1m4h/active_8.mol;CCNc1cc(cc(c1)N1CCCC1=O)C(=O)N[C@H]([C@@H](CNC1CCCCC1)O)Cc1ccccc1
1m4h/active_9.mol;NCCCCCNC(=O)COc1cc(cc(c1)C(=O)N[C@@H](c1ccc(cc1)F)C)OS(=O)(=O)Cc1ccccc1
1o86/active_1.mol;C[C@@H](C(=O)N1CCC[C@H]1C(=O)[O])CC(=O)[C@@H](NC(=O)c1ccccc1)Cc1ccccc1
1o86/active_10.mol;SC[C@H]([C@@H](c1ccccc1)C)C(=O)N[C@H](C(=O)[O])Cc1ccccc1
1o86/active_11.mol;[O]C(=O)[C@H](NC(=O)[C@@H](Cc1ccccc1)[NH3])CCC(=O)N1[C@H]2CCCC[C@H]2C[C@H]1C(=O)[O]
1o86/active_12.mol;[O]C(=O)[C@@H]([NH2][C@H](C(=O)N1CCC[C@H]1C(=O)[O])C)CCc1ccc(cc1)O
1o86/active_13.mol;[O]C(=O)CN1C(=O)[C@H](CCc2c1cccc2)[NH2][C@H](C(=O)[O])CCc1ccccc1
1o86/active_14.mol;SC[C@H]([C@H](c1ccccc1)C)C(=O)N[C@H](C(=O)[O])Cc1ccccc1
1o86/active_15.mol;[O]C(=O)[C@@H]1CCCN1C(=O)[C@@H](N[P@](=O)(CCc1ccccc1)[O])C
1o86/active_16.mol;CCOC(=O)[C@@H]([NH2][C@H](C(=O)N1[C@H]2CCCC[C@H]2C[C@H]1C(=O)[O])C)CCc1ccccc1
1o86/active_17.mol;[O]C(=O)CCc1cc(O)c2n(c1=O)[C@@H](CC2)C(=O)[O]
1o86/active_18.mol;SC[C@@H]([C@H](c1ccccc1)C)C(=O)N[C@H](C(=O)[O])Cc1ccccc1
1o86/active_19.mol;Oc1ccc(cc1)C[C@H](C(=O)NCCON1[C@@H](CC[C@@H]1c1cccc(c1)O)C(=O)[O])S
1o86/active_2.mol;O=C([C@@H](NC(=O)c1ccccc1)Cc1ccccc1)CCC(=O)N1CCC[C@H]1C(=O)[O]
1o86/active_20.mol;[O]C(=O)[C@H](Cc1c[nH]c2c1cccc2)NC(=O)[C@@H](S)C
1o86/active_3.mol;O=C(Nc1ccc(cc1)I)CC[C@@H](C(=O)[O])[NH2][C@H](C(=O)N1CCC[C@H]1C(=O)[O])C
1o86/active_4.mol;[O]C(=O)[C@@H]([NH2][C@H](C(=O)N1CCC[C@H]1C(=O)[O])C)CCc1cccc2c1cccc2
1o86/active_5.mol;S[C@H](C(=O)N[C@H]1CCS[C@@H]2N(C1=O)[C@@H](CCC2)C(=O)[O])Cc1ccccc1
1o86/active_6.mol;O=C([C@H](Cc1ccccc1)S)N[C@H](C(=O)N1CCC[C@H]1C(=O)[O])C
1o86/active_7.mol;C[C@@H]1CCC[C@@H](C(=O)N1CC(=O)[O])[NH2][C@H](C(=O)[O])CCc1ccccc1
1o86/active_8.mol;[O]C(=O)[C@@H]1CC2(CN1C(=O)C[P@](=O)(CCCCc1ccccc1)O)SCCS2
1o86/active_9.mol;[O]C(=O)[C@@H]([NH2][C@H](C(=O)N1CCC[C@H]1C(=O)[O])C)CCc1ccccc1
1pro/active_1.mol;CC[C@@H]([C@@H](C(=O)N[C@H](C(=O)N)C(C)C)NC(=O)[C@@H]1CCC[NH]1C[C@@H]([C@H]1NC(=O)[C@H](CC(=O)N)NC(=O)CCCOc2ccc(C1)cc2)O)C
1pro/active_10.mol;O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(C(=O)N([C@@H]1Cc1ccccc1)Cc1ccc2c(c1)cccc2)Cc1ccc2c(c1)cccc2
1pro/active_11.mol;CC[C@@H]([C@@H]1NC(=O)[C@@H]([NH2]C[C@H](C[C@H](C(=O)N[C@@H]2[C@H](O)Cc3c2cccc3)Cc2ccccc2)O)Cc2ccc(cc2)OCCCCCNC1=O)C
1pro/active_12.mol;COc1cc(ccc1O)CN1N(Cc2ccccc2)C[C@H]([C@H](N(C1=O)Cc1ccc(c(c1)OC)O)Cc1ccccc1)O
1pro/active_13.mol;CC[C@@H]([C@@H]1NC(=O)[C@@H]([NH2]C[C@H]([C@H](Cc2ccccc2)NC(=O)OC(C)(C)C)O)Cc2ccc(OCCCNC1=O)cc2)C
1pro/active_14.mol;O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(C(=O)N([C@@H]1Cc1ccccc1)Cc1cccc(c1)C(=O)Nc1nccs1)CC1CC1
1pro/active_15.mol;Nc1cccc(c1)CN1[C@H](Cc2ccccc2)[C@H](O)[C@H]([C@H](N(C1=O)Cc1cccc(c1)N)Cc1ccccc1)O
1pro/active_16.mol;CNC(=O)c1cccc(c1)CN1[C@H](COc2ccccc2)[C@H](O)[C@H]([C@H](N(S1(=O)=O)Cc1ccccc1)COc1ccccc1)O
1pro/active_17.mol;CCCc1cc(O)c(c(=O)o1)[C@H](c1cccc(c1)NS(=O)(=O)C1=CN(CN1)C)C1CC1
1pro/active_18.mol;CC[C@H](c1cc(O)c(c(=O)o1)[C@H](c1cccc(c1)NS(=O)(=O)c1ncn(c1)C)C1CC1)CC1CCOCC1
1pro/active_19.mol;O[C@@H]1[C@@H](O)[C@@H](COc2ccccc2)N(C(=O)N([C@@H]1COc1ccccc1)Cc1ccccc1)Cc1ccccc1
1pro/active_2.mol;COc1cc(ccc1O)CN1N(Cc2ccccc2)C[C@H]([C@H](N(C1=O)Cc1ccc(c(c1)OC)O)Cc1ccccc1)O
1pro/active_20.mol;N#C/N=C/1\N(Cc2ccc(cc2)CO)[C@H](Cc2ccccc2)[C@@H]([C@H]([C@H](N1Cc1ccc(cc1)CO)Cc1ccccc1)O)O
1pro/active_21.mol;N#Cc1ccc(cc1)S(=O)(=O)Nc1cccc(c1)[C@@H](c1c(O)cc(oc1=O)C(CC1CC1)CC1CC1)C1CC1
1pro/active_22.mol;COC(=O)[C@H](C(C)C)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]([NH]1CCC(=C[C@H](C1)Cc1ccccc1)[C@@H](NC(=O)[C@@H]([NH3])C)C)C
1pro/active_23.mol;OC[C@H](NC(=O)[C@@H]1[NH2][C@H](SC1(C)C)[C@@H](C(=O)NCc1ccccc1)NC(=O)Cc1ccccc1)Cc1ccccc1
1pro/active_24.mol;Oc1cc(oc(=O)c1[C@H](c1cccc(c1)NS(=O)(=O)c1cccc2c1nccc2)C1CC1)C(CC1CC1)CC1CC1
1pro/active_25.mol;CCC[C@@]1(CCc2ccccc2)CC(=C(C(=O)O1)[C@H](c1cccc(c1)NS(=O)(=O)c1ccc(cn1)C(F)(F)F)CC)O
1pro/active_26.mol;O[C@@H]1[C@@H](O)[C@@H](COc2ccccc2)N(S(=O)(=O)N([C@@H]1COc1ccccc1)Cc1ccccc1)Cc1ccccc1
1pro/active_27.mol;CCC[C@]1(CCc2ccccc2)C[C]([O])[C@@H](C(=O)O1)[C@H](c1cccc(c1)NS(=O)(=O)c1ncn(c1)C)CC
1pro/active_28.mol;O[C@@H]([C@@H](NC(=O)c1cccc(c1C)O)CSc1ccccc1)C[NH]1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C
1pro/active_29.mol;O[C@H](C[NH]1CC[NH](C[C@H]1C(=O)NC(C)(C)C)Cc1cccnc1)C[C@H](C(=O)N[C@@H]1[C@H](O)Cc2c1cccc2)Cc1ccccc1
1pro/active_3.mol;Nc1cccc(c1)CN1[C@H](Cc2ccccc2)[C@H](O)[C@H]([C@H](N(C1=O)Cc1cccc(c1)N)Cc1ccccc1)O
1pro/active_30.mol;CC[C@H](c1cc(O)c(c(=O)o1)[C@H](c1cccc(c1)NS(=O)(=O)c1ccc(cc1)Cl)C1CC1)Cc1ccccc1
1pro/active_31.mol;Cn1cnc(c1)S(=O)(=O)Nc1cccc(c1)[C@@H](c1c(O)cc(oc1=O)C(CC1CC1)CC1CC1)C1CC1
1pro/active_32.mol;CC[C@H](c1cc(O)c(c(=O)o1)[C@H](c1cccc(c1)NS(=O)(=O)C1=CN(CN1)C)C1CC1)CC1CCOCC1
1pro/active_33.mol;CC[C@H](c1cc(O)c(c(=O)o1)[C@H](c1cccc(c1)NS(=O)(=O)c1ccc(cc1)OC)C1CC1)Cc1ccccc1
1pro/active_34.mol;CC[C@H](c1cc(O)c(c(=O)o1)[C@H](c1cccc(c1)NC(=O)Cc1ccncc1)C1CC1)Cc1ccccc1
1pro/active_35.mol;CCC[C@@]1(CCc2ccccc2)C[C]([O])[C@H](C(=O)O1)[C@@H](c1cccc(c1)NS(=O)(=O)c1ccc(cn1)C(F)(F)F)CC
1pro/active_36.mol;CC[C@H](c1cc(O)c(c(=O)o1)[C@H](c1cccc(c1)NS(=O)(=O)C1=CN(CN1)C)C1CC1)Cc1ccccc1
1pro/active_37.mol;Oc1cc(oc(=O)c1[C@H](c1cccc(c1)NS(=O)(=O)c1ccccc1)C1CC1)C(CC1CC1)CC1CC1
1pro/active_38.mol;CCC[C@@]1(CCc2ccccc2)C[C]([O])[C@@H](C(=O)O1)[C@H](c1cccc(c1)NS(=O)(=O)c1ccc(cn1)C(F)(F)F)CC
1pro/active_39.mol;CN1CNC(=C1)S(=O)(=O)Nc1cccc(c1)[C@@H](c1c(O)cc(oc1=O)C(CC1CC1)CC1CC1)C1CC1
1pro/active_4.mol;Cn1cnc(c1)S(=O)(=O)Nc1cccc(c1)[C@@H](c1c(O)cc(oc1=O)CCc1ccccc1)C1CC1
1pro/active_40.mol;Fc1ccc(cc1)S(=O)(=O)Nc1cccc(c1)[C@@H](c1c(O)cc(oc1=O)C(CC1CC1)CC1CC1)C1CC1
1pro/active_41.mol;CSC[C@@H](C(=O)N[C@H]([C@@H](C(=O)N1CSC[C@H]1C(=O)NC(C)(C)C)O)Cc1ccccc1)NC(=O)COc1cccc2c1ccnc2
1pro/active_42.mol;CC[C@H](c1cc(O)c(c(=O)o1)[C@H](c1cccc(c1)NS(=O)(=O)c1ncn(c1)C)C1CC1)Cc1ccccc1
1pro/active_43.mol;CC(=O)N[C@H](C(=O)NN(C[C@@H]([C@@H](NC(=O)[C@H](C(C)C)NC(=O)C)Cc1ccccc1)O)CC1CCCCC1)C(C)C
1pro/active_44.mol;CC[C@H](c1cc(O)c(c(=O)o1)[C@H](c1cccc(c1)NS(=O)(=O)c1ccccc1)C1CC1)Cc1ccccc1
1pro/active_45.mol;CC(CN(S(=O)(=O)c1ccc(cc1)N)C[C@H]([C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)O)C
1pro/active_46.mol;CC(CC[NH2]C[C@H]([C@H]1NC(=O)[C@@H](NC(=O)CCCOc2ccc(C1)cc2)C(C)C)O)C
1pro/active_47.mol;CC[C@H](c1cc(O)c(c(=O)o1)[C@H](c1cccc(c1)NS(=O)(=O)c1cccnc1)C1CC1)Cc1ccccc1
1pro/active_48.mol;CCCS(=O)(=O)Nc1cccc(c1)[C@@H](c1c(O)cc(oc1=O)[C@H](Cc1ccccc1)CC)C1CC1
1pro/active_49.mol;CC[C@H](c1c(=O)oc2c(c1O)cccc2)c1cccc(c1)NC(=O)CCn1ccc2c1cccc2
1pro/active_5.mol;OCc1ccc(cc1)CN1[C@H](Cc2ccccc2)[C@H](O)[C@H]([C@H](N(C1=O)Cc1ccc(cc1)CO)Cc1ccccc1)O
1pro/active_50.mol;O[C@H]1[C@@H](Cc2ccccc2)N(c2ccc3c(c2)cccc3)C(=O)N([C@@H]([C@@H]1O)Cc1ccccc1)c1ccc2c(c1)cccc2
1pro/active_6.mol;OCc1ccc(cc1)CN1[C@H](COc2ccccc2)[C@H](O)[C@H]([C@H](N(C1=O)Cc1ccc(cc1)CO)COc1ccccc1)O
1pro/active_7.mol;CCC[C@]1(CCc2ccccc2)C[C]([O])[C@@H](C(=O)O1)[C@H](c1cccc(c1)NS(=O)(=O)C1=CN(CN1)C)CC
1pro/active_8.mol;OCc1ccc(cc1)CN1[C@H](Cc2ccccc2)[C@H](O)[C@H]([C@H](N(C1=O)Cc1cccc(c1)CO)Cc1ccccc1)O
1pro/active_9.mol;CNC(=O)c1cccc(c1)CN1[C@H](COc2ccccc2)[C@H](O)[C@H]([C@H](N(S1(=O)=O)Cc1ccccc1)COc1ccccc1)O
1qbo/active_1.mol;Fc1c(Oc2cccc(c2)C([NH3])[NH3])nc(c(c1C)F)Oc1cccc(c1)C([NH3])[NH3]
1qbo/active_10.mol;C[C](N1CC[C@H](CC1)Oc1ccc2c(c1)n(Cc1ccc3c(c1)cc(cc3)C(=[NH2])N)c(n2)C)N
1qbo/active_11.mol;C[C](N1CC[C@H](CC1)Oc1ccc2c(c1)n(Cc1ccc3c(c1)cc(cc3)C(=[NH2])N)c1c2cccc1)N
1qbo/active_12.mol;[O]C(=O)[C@@H]1CCCN(C1)c1c(F)c(Oc2cccc(c2)c2nccn2C)nc(c1F)Oc1cc(ccc1O)C(=[NH2])N
1qbo/active_13.mol;C[C@H]1CCCC[C@@H]1Oc1cccc(c1O)c1[nH]c2c(n1)cc(c(c2)F)C([NH3])[NH3]
1qbo/active_14.mol;Clc1ccc2c(c1)ccc(c2)S(=O)(=O)N1CCN(CC1)C(=O)C1CCN(CC1)c1ccncc1
1qbo/active_15.mol;O=C([C@@H]1CCN(CC1)C(=O)[C@@H](NS(=O)(=O)c1ccc2c(c1)cccc2)Cc1cccc(c1)C(=[NH2])N)OC1CCCCC1
1qbo/active_16.mol;[O]C(=O)[C@H]1CCCCN1C(=O)[C@@H](NS(=O)(=O)c1ccc2c(c1)cccc2)Cc1cccc(c1)C(=[NH2])N
1qbo/active_17.mol;C[C@@H]1CCN(CC1)C(=O)[C@@H](NS(=O)(=O)c1ccc2c(c1)C(=O)c1c(C2=O)cccc1)Cc1cccc(c1)C(=[NH2])N
1qbo/active_18.mol;O=C([C@@H](NS(=O)(=O)c1ccc2c(c1)cccc2)Cc1cccc(c1)C(=[NH2])N)OCc1ccccc1
1qbo/active_19.mol;CCOC(=O)CO/N=C(\C1(CC1)c1ccc2c(c1)nc(n2C)CNc1ccc(cc1)C([NH3])[NH3])/c1ccccn1
1qbo/active_2.mol;C[C](N1CC[C@H](CC1)OC1=C[C@H]2C(=CC1)N[C@H](N2Cc1ccc2c(c1)cc(cc2)C([NH3])[NH3])C)N
1qbo/active_20.mol;CCOC(=O)CO/N=C(\C1(CC1)c1ccc2c(c1)N[C@@H](N2C)CNc1ccc(cc1)C([NH3])[NH3])/c1ccccn1
1qbo/active_3.mol;[NH3]C(c1ccc2c(c1)[nH]c(n2)Cc1nc2c([nH]1)ccc(c2)C([NH3])[NH3])[NH3]
1qbo/active_4.mol;[NH3]C(c1ccc2c(c1)N[C@@H](N2)Cc1[nH]c2c(n1)ccc(c2)C([NH3])[NH3])[NH3]
1qbo/active_5.mol;O=C(N[C@@H](C(=O)N1CCCCC1)Cc1ccc(cc1)C([NH3])[NH3])CNS(=O)(=O)c1ccc2c(c1)cccc2
1qbo/active_6.mol;[NH3]Cc1cccc(c1)c1ccc(cc1)C(=O)N[C@@H]([C@H](C(=O)OC)Cc1cccc(c1)C(=[NH2])N)C
1qbo/active_7.mol;[NH3]C(c1ccc2c(c1)[nH]c(n2)Cc1nc2c([nH]1)ccc(c2)C([NH3])[NH3])[NH3]
1qbo/active_8.mol;C[C](N1CC[C@H](CC1)Oc1ccc2c(c1)n(Cc1ccc3c(c1)cc(cc3)C([NH3])[NH3])c1c2cccc1)N
1qbo/active_9.mol;C[C](N1CC[C@H](CC1)Oc1ccc2c(c1)n(Cc1ccc3c(c1)cc(cc3)C([NH3])[NH3])c(n2)C)N
1qhc/active_1.mol;OC[C@H]1O[C@H](C[C@@H]1O[P@](=O)(O[P@@](=O)(OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1ncnc2N)[O])[O])N1CCC(=O)NC1=O
1qhc/active_10.mol;O[C@@H]1[C@@H](CO[P@@](=O)(O[P@@](=O)(O[P@@](=O)(O[P@](=O)(O[P@](=O)(OC[C@H]2O[C@H]([C@@H]([C@@H]2O)O)n2cnc3c2ncnc3N)O)O)O)O)O)O[C@H]([C@@H]1O)n1cnc2c1ncnc2N
1qhc/active_11.mol;OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O[P@](=O)(OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1nc(N)[nH]c2=O)O)n1ccc(=O)[nH]c1=O
1qhc/active_12.mol;OC[C@H]1O[C@H]([C@@H]([C@@H]1OP(=O)(O)O)O)n1ccc(=O)[nH]c1=O
1qhc/active_13.mol;OC[C@H]1O[C@H]([C@@H]([C@@H]1OP(=O)([O])[O])F)n1ccc(=O)[nH]c1=O
1qhc/active_14.mol;O[C@@H]1[C@H](OP(=O)([O])[O])[C@H](O[C@H]1n1cnc2c1ncnc2N)CO[P@](=O)(OP(=O)([O])[O])[O]
1qhc/active_15.mol;OC[C@H]1O[C@H]([C@@H]([C@@H]1O)OP(=O)(O)O)n1ccc(=O)[nH]c1=O
1qhc/active_16.mol;OC[C@H]1O[C@H](C[C@@H]1OP(=O)(O)O)n1ccc(=O)[nH]c1=O
1qhc/active_17.mol;OC[C@H]1O[C@H]([C@@H]([C@@H]1OP(=O)(O)O)F)n1ccc(=O)[nH]c1=O
1qhc/active_18.mol;OC[C@H]1O[C@H]([C@@H]([C@@H]1O)OP(=O)([O])[O])n1ccc(=O)[nH]c1=O
1qhc/active_19.mol;O=[P@@H](OP(=O)([O])[O])OC[C@H]1O[C@H]([C@@H]([C@@H]1OP(=O)([O])[O])O)n1cnc2c1ncnc2N
1qhc/active_2.mol;Cc1cn([C@H]2C[C@@H]([C@H](O2)COP(=O)(O)O)O[P@](=O)(O[P@](=O)(OC[C@H]2O[C@H]([C@@H]([C@@H]2OP(=O)(O)O)O)n2cnc3c2ncnc3N)[O])[O])c(=O)[nH]c1=O
1qhc/active_20.mol;O[C@@H]1[C@@H](CO[P@](=O)(O[P@@](=O)(OP(=O)(O)O)O)O)O[C@H]([C@@H]1O)n1cnc2c1ncnc2N
1qhc/active_21.mol;O[C@@H]1[C@H](OP(=O)(O)O)[C@H](O[C@H]1n1cnc2c1ncnc2N)COP(=O)(O)O
1qhc/active_22.mol;O[C@@H]1[C@@H](CO[P@@](=O)(OP(=O)([O])[O])[O])O[C@H]([C@@H]1O)n1cnc2c1ncnc2N
1qhc/active_23.mol;O[C@@H]1[C@H](OP(=O)(O)O)[C@H](O[C@H]1n1cnc2c1ncnc2N)CO[P@](=O)(OP(=O)(O)O)O
1qhc/active_24.mol;O[C@@H]1[C@@H](CO[P@](=O)(OP(=O)([O])[O])[O])O[C@H]([C@@H]1OP(=O)([O])[O])n1cnc2c1ncnc2N
1qhc/active_25.mol;OC[C@H]1O[C@H](C[C@@H]1NC(=O)C)n1cc(C)c(=O)[nH]c1=O
1qhc/active_26.mol;O[C@@H]1[C@@H](CO[P@](=O)(OP(=O)(O)O)O)O[C@H]([C@@H]1OP(=O)(O)O)n1cnc2c1ncnc2N
1qhc/active_27.mol;O[C@@H]1[C@@H](COP(=O)([O])[O])O[C@H]([C@@H]1OP(=O)([O])[O])n1cnc2c1ncnc2N
1qhc/active_28.mol;OC[C@H]1O[C@H](C[C@@H]1O[P@@](=O)(OC[C@H]1O[C@H](C[C@@H]1O)n1cnc2c1ncnc2N)O)n1ccc(nc1=O)N
1qhc/active_29.mol;O[C@@H]1[C@@H](CO[P@@](=O)(OP(=O)(O)O)O)O[C@H]([C@@H]1O)n1cnc2c1ncnc2N
1qhc/active_3.mol;OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O[P@](=O)(OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1ncnc2N)O)n1ccc(=O)[nH]c1=O
1qhc/active_30.mol;O[C@@H]1[C@@H](COP(=O)(O)O)O[C@H]([C@@H]1OP(=O)(O)O)n1cnc2c1ncnc2N
1qhc/active_4.mol;OC[C@H]1O[C@H](C[C@@H]1O[P@@](=O)(O[P@@](=O)(OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1ncnc2N)O)O)n1ccc(=O)[nH]c1=O
1qhc/active_5.mol;O=c1ccn(c(=O)[nH]1)[C@H]1C[C@@H]([C@H](O1)COP(=O)([O])[O])O[P@](=O)(O[P@](=O)(OC[C@H]1O[C@H]([C@@H]([C@@H]1OP(=O)([O])[O])O)n1cnc2c1ncnc2N)[O])[O]
1qhc/active_6.mol;OP(O[P@@](=O)(O[P@](=O)(O[P@](=O)(OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1ncnc2N)O)O)O)[O].[O]C[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1ncnc2N
1qhc/active_7.mol;O=c1ccn(c(=O)[nH]1)[C@H]1C[C@@H]([C@H](O1)COP(=O)(O)O)O[P@](=O)(O[P@](=O)(OC[C@H]1O[C@H]([C@@H]([C@@H]1OP(=O)(O)O)O)n1cnc2c1ncnc2N)O)O
1qhc/active_8.mol;OP(=O)([O])O.O[CH][C@H](n1ccc(=O)[nH]c1=O)O[C@H](CO)[CH]
