target,ligand,QAS,type,ASVal
1kv2,1kv2/active-27,0,1,-12.1686
1kv2,1kv2/active-35,0,1,-11.5469
1kv2,1kv2/active-47,0,1,-12.7702
1kv2,1kv2/active-6,0,1,-12.5936
1kv2,decoy-1013,0,0,-9.36963
1kv2,decoy-1031,0,0,-6.59474
1kv2,decoy-1034,0,0,-9.62627
1kv2,decoy-1039,0,0,-9.16881
1kv2,decoy-118,0,0,-9.23051
1kv2,decoy-12,0,0,-7.94456
1kv2,decoy-129,0,0,-10.2829
1kv2,decoy-130,0,0,-9.50118
1kv2,decoy-136,0,0,-10.4984
1kv2,decoy-159,0,0,-7.55547
1kv2,decoy-167,0,0,-4.83845
1kv2,decoy-171,0,0,-11.1898
1kv2,decoy-189,0,0,-9.26615
1kv2,decoy-2,0,0,-8.87624
1kv2,decoy-200,0,0,-9.71407
1kv2,decoy-205,0,0,-11.6769
1kv2,decoy-210,0,0,-9.94679
1kv2,decoy-227,0,0,-8.90596
1kv2,decoy-245,0,0,-8.63691
1kv2,decoy-247,0,0,-10.1009
1kv2,decoy-250,0,0,-10.057
1kv2,decoy-251,0,0,-8.20243
1kv2,decoy-261,0,0,-8.794
1kv2,decoy-270,0,0,-11.4213
1kv2,decoy-274,0,0,-14.9024
1kv2,decoy-280,0,0,-10.1095
1kv2,decoy-281,0,0,-7.04521
1kv2,decoy-308,0,0,-6.30887
1kv2,decoy-335,0,0,-9.64248
1kv2,decoy-343,0,0,-9.2096
1kv2,decoy-344,0,0,-6.544
1kv2,decoy-350,0,0,-8.65278
1kv2,decoy-362,0,0,-9.12513
1kv2,decoy-364,0,0,-4.61588
1kv2,decoy-369,0,0,-7.71983
1kv2,decoy-390,0,0,-8.43406
1kv2,decoy-404,0,0,-6.45731
1kv2,decoy-412,0,0,-8.18979
1kv2,decoy-415,0,0,-9.84446
1kv2,decoy-417,0,0,-7.4312
1kv2,decoy-418,0,0,-8.84145
1kv2,decoy-427,0,0,-8.00897
1kv2,decoy-430,0,0,-8.17535
1kv2,decoy-432,0,0,-10.7452
1kv2,decoy-468,0,0,-7.41059
1kv2,decoy-483,0,0,-8.86016
1kv2,decoy-493,0,0,-7.78793
1kv2,decoy-507,0,0,-9.19598
1kv2,decoy-51,0,0,-12.4849
1kv2,decoy-513,0,0,-5.50848
1kv2,decoy-544,0,0,-8.66835
1kv2,decoy-567,0,0,-11.5045
1kv2,decoy-57,0,0,-8.46836
1kv2,decoy-577,0,0,-7.78583
1kv2,decoy-580,0,0,-7.22979
1kv2,decoy-584,0,0,-9.94891
1kv2,decoy-588,0,0,-9.243
1kv2,decoy-591,0,0,-6.6828
1kv2,decoy-592,0,0,-9.65712
1kv2,decoy-593,0,0,-7.70109
1kv2,decoy-594,0,0,-11.7971
1kv2,decoy-595,0,0,-7.44208
1kv2,decoy-596,0,0,-8.62912
1kv2,decoy-609,0,0,-8.27398
1kv2,decoy-610,0,0,-11.1789
1kv2,decoy-613,0,0,-8.58097
1kv2,decoy-615,0,0,-11.5124
1kv2,decoy-617,0,0,-6.70282
1kv2,decoy-633,0,0,-9.92378
1kv2,decoy-643,0,0,-12.2812
1kv2,decoy-646,0,0,-11.0313
1kv2,decoy-65,0,0,-8.85256
1kv2,decoy-652,0,0,-10.2794
1kv2,decoy-654,0,0,-2.10016
1kv2,decoy-656,0,0,-9.6477
1kv2,decoy-684,0,0,-9.14788
1kv2,decoy-697,0,0,-11.1363
1kv2,decoy-699,0,0,-9.05955
1kv2,decoy-70,0,0,-12.4106
1kv2,decoy-704,0,0,-3.34449
1kv2,decoy-708,0,0,-7.62614
1kv2,decoy-724,0,0,-6.48071
1kv2,decoy-728,0,0,-7.21419
1kv2,decoy-73,0,0,-8.69484
1kv2,decoy-750,0,0,-9.00793
1kv2,decoy-751,0,0,-8.76165
1kv2,decoy-753,0,0,-6.35991
1kv2,decoy-762,0,0,-12.1628
1kv2,decoy-779,0,0,-9.37347
1kv2,decoy-791,0,0,-7.70508
1kv2,decoy-794,0,0,-6.12196
1kv2,decoy-798,0,0,-15.1791
1kv2,decoy-80,0,0,-5.01714
1kv2,decoy-800,0,0,-8.42661
1kv2,decoy-806,0,0,-7.93465
1kv2,decoy-82,0,0,-12.6746
1kv2,decoy-820,0,0,-9.69344
1kv2,decoy-823,0,0,-9.52648
1kv2,decoy-85,0,0,-10.0206
1kv2,decoy-858,0,0,-10.9788
1kv2,decoy-865,0,0,-13.3693
1kv2,decoy-87,0,0,-9.10231
1kv2,decoy-874,0,0,-8.66312
1kv2,decoy-875,0,0,-10.1397
1kv2,decoy-884,0,0,-8.83926
1kv2,decoy-896,0,0,-9.95384
1kv2,decoy-9,0,0,-4.65457
1kv2,decoy-908,0,0,-6.29109
1kv2,decoy-92,0,0,-9.09002
1kv2,decoy-921,0,0,-12.2953
1kv2,decoy-926,0,0,-10.7517
1kv2,decoy-937,0,0,-8.24164
1kv2,decoy-94,0,0,-9.01452
1kv2,decoy-941,0,0,-6.50012
1kv2,decoy-944,0,0,-7.88051
1kv2,decoy-945,0,0,-9.99447
1kv2,decoy-962,0,0,-10.0143
1kv2,decoy-964,0,0,-9.08767
1kv2,decoy-967,0,0,-8.61647
1kv2,decoy-997,0,0,-11.3404
1l2i,1l2i/active-11,0,1,-10.7763
1l2i,1l2i/active-16,0,1,-10.8577
1l2i,1l2i/active-22,0,1,-10.0936
1l2i,1l2i/active-30,0,1,-10.0863
1l2i,1l2i/active-36,0,1,-10.8395
1l2i,1l2i/active-48,0,1,-10.8423
1l2i,1l2i/active-50,0,1,-11.0618
1l2i,1l2i/active-8,0,1,-10.7834
1l2i,decoy-100,0,0,-3.52154
1l2i,decoy-1005,0,0,-6.33298
1l2i,decoy-1028,0,0,-5.39538
1l2i,decoy-103,0,0,-9.21031
1l2i,decoy-1034,0,0,-9.22447
1l2i,decoy-1039,0,0,-8.1261
1l2i,decoy-1050,0,0,-11.1087
1l2i,decoy-1056,0,0,-5.66281
1l2i,decoy-1060,0,0,-8.85031
1l2i,decoy-109,0,0,1.20542
1l2i,decoy-111,0,0,-7.28818
1l2i,decoy-112,0,0,-6.72952
1l2i,decoy-117,0,0,-9.00012
1l2i,decoy-118,0,0,-9.09036
1l2i,decoy-121,0,0,-5.26614
1l2i,decoy-132,0,0,-9.63076
1l2i,decoy-136,0,0,-11.299
1l2i,decoy-17,0,0,-8.92703
1l2i,decoy-174,0,0,-9.96381
1l2i,decoy-176,0,0,-8.34708
1l2i,decoy-182,0,0,-8.23028
1l2i,decoy-185,0,0,-7.86254
1l2i,decoy-198,0,0,-8.38548
1l2i,decoy-200,0,0,-9.33635
1l2i,decoy-207,0,0,-8.61294
1l2i,decoy-217,0,0,-3.70442
1l2i,decoy-225,0,0,-8.48587
1l2i,decoy-226,0,0,-3.96173
1l2i,decoy-235,0,0,-8.29044
1l2i,decoy-243,0,0,-7.68807
1l2i,decoy-253,0,0,-10.0788
1l2i,decoy-261,0,0,-8.23714
1l2i,decoy-263,0,0,-6.40949
1l2i,decoy-289,0,0,-8.07738
1l2i,decoy-291,0,0,-8.76468
1l2i,decoy-30,0,0,-9.86528
1l2i,decoy-310,0,0,-7.71798
1l2i,decoy-311,0,0,-7.70309
1l2i,decoy-319,0,0,-8.32198
1l2i,decoy-324,0,0,-8.82811
1l2i,decoy-355,0,0,-8.68283
1l2i,decoy-363,0,0,-8.96547
1l2i,decoy-383,0,0,-9.51106
1l2i,decoy-385,0,0,-7.53325
1l2i,decoy-388,0,0,-7.36999
1l2i,decoy-390,0,0,-5.48575
1l2i,decoy-398,0,0,-9.56274
1l2i,decoy-411,0,0,-9.85974
1l2i,decoy-42,0,0,-9.21826
1l2i,decoy-434,0,0,-5.94761
1l2i,decoy-435,0,0,-8.79388
1l2i,decoy-442,0,0,-9.43578
1l2i,decoy-474,0,0,-7.58496
1l2i,decoy-49,0,0,-10.4727
1l2i,decoy-492,0,0,-10.0367
1l2i,decoy-493,0,0,-7.83175
1l2i,decoy-521,0,0,-10.2332
1l2i,decoy-542,0,0,-9.08114
1l2i,decoy-552,0,0,-6.46124
1l2i,decoy-555,0,0,-10.118
1l2i,decoy-572,0,0,-8.22246
1l2i,decoy-574,0,0,-8.36278
1l2i,decoy-585,0,0,-6.63887
1l2i,decoy-590,0,0,-8.09094
1l2i,decoy-609,0,0,-7.49656
1l2i,decoy-61,0,0,-11.9472
1l2i,decoy-62,0,0,-10.2716
1l2i,decoy-642,0,0,-7.6648
1l2i,decoy-645,0,0,-9.78449
1l2i,decoy-669,0,0,-8.59898
1l2i,decoy-674,0,0,-7.12014
1l2i,decoy-681,0,0,-5.58186
1l2i,decoy-704,0,0,-2.93903
1l2i,decoy-705,0,0,-7.69163
1l2i,decoy-739,0,0,-8.99331
1l2i,decoy-740,0,0,-5.60859
1l2i,decoy-755,0,0,-10.5409
1l2i,decoy-802,0,0,-7.56539
1l2i,decoy-810,0,0,-6.20844
1l2i,decoy-814,0,0,-9.28833
1l2i,decoy-827,0,0,-5.43687
1l2i,decoy-836,0,0,-8.81153
1l2i,decoy-841,0,0,-9.36203
1l2i,decoy-848,0,0,-9.03824
1l2i,decoy-849,0,0,-7.63278
1l2i,decoy-869,0,0,-6.84329
1l2i,decoy-87,0,0,-9.0183
1l2i,decoy-870,0,0,-8.04375
1l2i,decoy-875,0,0,-9.31752
1l2i,decoy-880,0,0,-10.8765
1l2i,decoy-901,0,0,-7.14008
1l2i,decoy-905,0,0,-9.05147
1l2i,decoy-913,0,0,-11.1702
1l2i,decoy-92,0,0,-9.26892
1l2i,decoy-927,0,0,-9.8348
1l2i,decoy-932,0,0,-8.8221
1l2i,decoy-935,0,0,-9.96685
1l2i,decoy-958,0,0,-7.01608
1l2i,decoy-963,0,0,-9.31062
1l2i,decoy-971,0,0,-10.1197
1l2i,decoy-974,0,0,-1.60669
1l2i,decoy-993,0,0,-10.6388
1m17,1m17/active-20,0,1,-10.2556
1m17,1m17/active-28,0,1,-9.83783
1m17,1m17/active-3,0,1,-10.2232
1m17,decoy-1011,0,0,-7.26929
1m17,decoy-1038,0,0,-7.8754
1m17,decoy-11,0,0,-8.51432
1m17,decoy-117,0,0,-8.33644
1m17,decoy-120,0,0,-8.12127
1m17,decoy-145,0,0,-7.43874
1m17,decoy-147,0,0,-8.7023
1m17,decoy-151,0,0,-5.2336
1m17,decoy-16,0,0,-9.78904
1m17,decoy-160,0,0,-7.91605
1m17,decoy-165,0,0,-8.38095
1m17,decoy-180,0,0,-9.34157
1m17,decoy-19,0,0,-8.07968
1m17,decoy-198,0,0,-7.99275
1m17,decoy-211,0,0,-6.83289
1m17,decoy-217,0,0,-9.72204
1m17,decoy-229,0,0,-7.49309
1m17,decoy-232,0,0,-8.59953
1m17,decoy-238,0,0,-8.30625
1m17,decoy-240,0,0,-7.4141
1m17,decoy-28,0,0,-7.78748
1m17,decoy-287,0,0,-6.25751
1m17,decoy-298,0,0,-6.99791
1m17,decoy-312,0,0,-6.15898
1m17,decoy-345,0,0,-6.94239
1m17,decoy-370,0,0,-6.58823
1m17,decoy-388,0,0,-6.91648
1m17,decoy-4,0,0,-10.8537
1m17,decoy-402,0,0,-7.37141
1m17,decoy-406,0,0,-8.36364
1m17,decoy-407,0,0,-11.1211
1m17,decoy-416,0,0,-9.17752
1m17,decoy-427,0,0,-6.6533
1m17,decoy-434,0,0,-6.40173
1m17,decoy-435,0,0,-7.68101
1m17,decoy-442,0,0,-8.63051
1m17,decoy-453,0,0,-9.87077
1m17,decoy-463,0,0,-9.53673
1m17,decoy-466,0,0,-6.42565
1m17,decoy-467,0,0,-7.73032
1m17,decoy-469,0,0,-3.94936
1m17,decoy-478,0,0,-8.42407
1m17,decoy-488,0,0,-9.15294
1m17,decoy-504,0,0,-8.11143
1m17,decoy-513,0,0,-4.82926
1m17,decoy-522,0,0,-6.64226
1m17,decoy-53,0,0,-9.9482
1m17,decoy-561,0,0,-8.98254
1m17,decoy-571,0,0,-9.09103
1m17,decoy-575,0,0,-8.54491
1m17,decoy-581,0,0,-8.50853
1m17,decoy-59,0,0,-5.15003
1m17,decoy-608,0,0,-7.70848
1m17,decoy-615,0,0,-11.4106
1m17,decoy-617,0,0,-6.37409
1m17,decoy-629,0,0,-7.67083
1m17,decoy-634,0,0,-9.12892
1m17,decoy-644,0,0,-9.20456
1m17,decoy-661,0,0,-6.60182
1m17,decoy-692,0,0,-7.85494
1m17,decoy-699,0,0,-7.90218
1m17,decoy-722,0,0,-8.14337
1m17,decoy-726,0,0,-10.156
1m17,decoy-747,0,0,-10.228
1m17,decoy-748,0,0,-9.69276
1m17,decoy-754,0,0,-6.90486
1m17,decoy-757,0,0,-8.87932
1m17,decoy-768,0,0,-9.11044
1m17,decoy-772,0,0,-8.80058
1m17,decoy-781,0,0,-8.90905
1m17,decoy-790,0,0,-9.98866
1m17,decoy-791,0,0,-6.87829
1m17,decoy-798,0,0,-12.2256
1m17,decoy-801,0,0,-7.44695
1m17,decoy-806,0,0,-7.22279
1m17,decoy-811,0,0,-9.76315
1m17,decoy-814,0,0,-8.15676
1m17,decoy-822,0,0,-7.65034
1m17,decoy-829,0,0,-6.98125
1m17,decoy-832,0,0,-9.14035
1m17,decoy-851,0,0,-7.11114
1m17,decoy-870,0,0,-7.34496
1m17,decoy-874,0,0,-7.05882
1m17,decoy-881,0,0,-5.25355
1m17,decoy-891,0,0,-7.38284
1m17,decoy-895,0,0,-7.12711
1m17,decoy-906,0,0,-9.53588
1m17,decoy-909,0,0,-9.20453
1m17,decoy-910,0,0,-9.32512
1m17,decoy-940,0,0,-7.73988
1m17,decoy-942,0,0,-7.46308
1m17,decoy-959,0,0,-5.59946
1m17,decoy-985,0,0,-6.82003
1m17,decoy-993,0,0,-9.22152
1m17,decoy-999,0,0,-7.34283
1m2z,1m2z/active-11,0,1,-12.974
1m2z,1m2z/active-2,0,1,-12.1053
1m2z,1m2z/active-28,0,1,-11.4643
1m2z,1m2z/active-46,0,1,-10.243
1m2z,1m2z/active-9,0,1,-7.92907
1m2z,decoy-1006,0,0,-8.80157
1m2z,decoy-1014,0,0,-7.09999
1m2z,decoy-1015,0,0,-8.65967
1m2z,decoy-1035,0,0,-8.55373
1m2z,decoy-1036,0,0,-4.92985
1m2z,decoy-1054,0,0,-6.65101
1m2z,decoy-11,0,0,-10.0563
1m2z,decoy-115,0,0,-11.1713
1m2z,decoy-117,0,0,-10.2199
1m2z,decoy-121,0,0,-5.51783
1m2z,decoy-126,0,0,-9.88298
1m2z,decoy-127,0,0,-7.11297
1m2z,decoy-130,0,0,-11.2208
1m2z,decoy-132,0,0,-8.16182
1m2z,decoy-143,0,0,-13.0847
1m2z,decoy-146,0,0,-8.16053
1m2z,decoy-147,0,0,-11.3328
1m2z,decoy-161,0,0,20.942
1m2z,decoy-193,0,0,-11.2702
1m2z,decoy-194,0,0,-7.9008
1m2z,decoy-195,0,0,-8.70678
1m2z,decoy-20,0,0,-8.77111
1m2z,decoy-200,0,0,-9.60845
1m2z,decoy-217,0,0,-11.4639
1m2z,decoy-219,0,0,-9.57748
1m2z,decoy-232,0,0,-9.98284
1m2z,decoy-247,0,0,-10.6496
1m2z,decoy-250,0,0,-4.70614
1m2z,decoy-252,0,0,-5.26453
1m2z,decoy-253,0,0,-10.208
1m2z,decoy-271,0,0,-6.86482
1m2z,decoy-272,0,0,-10.3646
1m2z,decoy-274,0,0,-1.28297
1m2z,decoy-280,0,0,-9.67386
1m2z,decoy-292,0,0,-8.22616
1m2z,decoy-30,0,0,-10.7686
1m2z,decoy-309,0,0,-7.62101
1m2z,decoy-320,0,0,-7.66405
1m2z,decoy-345,0,0,-7.49079
1m2z,decoy-352,0,0,70.5844
1m2z,decoy-356,0,0,-8.59485
1m2z,decoy-360,0,0,-9.3351
1m2z,decoy-361,0,0,-9.61934
1m2z,decoy-362,0,0,-10.354
1m2z,decoy-377,0,0,-7.71554
1m2z,decoy-387,0,0,-3.29069
1m2z,decoy-396,0,0,-6.70364
1m2z,decoy-400,0,0,-9.03923
1m2z,decoy-42,0,0,-9.06921
1m2z,decoy-424,0,0,-10.6226
1m2z,decoy-456,0,0,-9.26917
1m2z,decoy-465,0,0,-9.17171
1m2z,decoy-471,0,0,-0.2
1m2z,decoy-479,0,0,-10.4584
1m2z,decoy-485,0,0,-6.34842
1m2z,decoy-50,0,0,-8.01235
1m2z,decoy-509,0,0,-6.99036
1m2z,decoy-514,0,0,-7.69284
1m2z,decoy-515,0,0,-8.54447
1m2z,decoy-516,0,0,-12.6421
1m2z,decoy-539,0,0,-2.28502
1m2z,decoy-54,0,0,-9.15751
1m2z,decoy-551,0,0,-7.87052
1m2z,decoy-555,0,0,-12.0369
1m2z,decoy-557,0,0,-8.04183
1m2z,decoy-578,0,0,-11.5981
1m2z,decoy-580,0,0,-6.4982
1m2z,decoy-6,0,0,-11.0439
1m2z,decoy-61,0,0,-11.8324
1m2z,decoy-620,0,0,-5.67156
1m2z,decoy-629,0,0,-8.50291
1m2z,decoy-635,0,0,-6.91469
1m2z,decoy-638,0,0,-12.6712
1m2z,decoy-643,0,0,-11.6076
1m2z,decoy-648,0,0,-8.69852
1m2z,decoy-663,0,0,-6.98809
1m2z,decoy-678,0,0,-8.90988
1m2z,decoy-679,0,0,-9.77563
1m2z,decoy-680,0,0,-9.61577
1m2z,decoy-688,0,0,-11.8131
1m2z,decoy-704,0,0,-3.77622
1m2z,decoy-718,0,0,-3.45161
1m2z,decoy-731,0,0,-11.6299
1m2z,decoy-737,0,0,-13.1955
1m2z,decoy-753,0,0,-6.64556
1m2z,decoy-770,0,0,-7.33812
1m2z,decoy-775,0,0,-8.61368
1m2z,decoy-783,0,0,-6.15572
1m2z,decoy-788,0,0,-10.9989
1m2z,decoy-813,0,0,70.7117
1m2z,decoy-814,0,0,-9.86848
1m2z,decoy-820,0,0,-9.42418
1m2z,decoy-827,0,0,-6.18391
1m2z,decoy-848,0,0,-10.0506
1m2z,decoy-850,0,0,-8.87879
1m2z,decoy-852,0,0,-9.89507
1m2z,decoy-86,0,0,-4.95131
1m2z,decoy-861,0,0,-4.45903
1m2z,decoy-877,0,0,-11.687
1m2z,decoy-879,0,0,-9.85713
1m2z,decoy-89,0,0,-8.44596
1m2z,decoy-925,0,0,-7.36816
1m2z,decoy-94,0,0,-9.43746
1m2z,decoy-969,0,0,-7.8243
1m2z,decoy-977,0,0,-10.127
1m2z,decoy-978,0,0,-12.1115
1m2z,decoy-979,0,0,-9.31014
1m4h,1m4h/active-3,0,1,-11.9308
1m4h,1m4h/active-4,0,1,-11.5016
1m4h,decoy-1005,0,0,-4.75145
1m4h,decoy-1008,0,0,-8.14777
1m4h,decoy-1009,0,0,-8.26634
1m4h,decoy-1018,0,0,-6.10233
1m4h,decoy-1033,0,0,-4.58207
1m4h,decoy-1046,0,0,-8.26979
1m4h,decoy-1048,0,0,-7.96795
1m4h,decoy-1053,0,0,-6.65057
1m4h,decoy-1056,0,0,-4.72843
1m4h,decoy-107,0,0,-8.50903
1m4h,decoy-128,0,0,-5.97762
1m4h,decoy-131,0,0,-6.5936
1m4h,decoy-139,0,0,-8.01355
1m4h,decoy-140,0,0,-6.96253
1m4h,decoy-149,0,0,-4.97759
1m4h,decoy-174,0,0,-6.507
1m4h,decoy-18,0,0,-5.53126
1m4h,decoy-183,0,0,-6.35921
1m4h,decoy-185,0,0,-7.2302
1m4h,decoy-211,0,0,-5.67298
1m4h,decoy-236,0,0,-8.27512
1m4h,decoy-238,0,0,-8.60466
1m4h,decoy-241,0,0,-9.90618
1m4h,decoy-258,0,0,-9.85484
1m4h,decoy-274,0,0,-10.5418
1m4h,decoy-290,0,0,-8.69018
1m4h,decoy-30,0,0,-8.72806
1m4h,decoy-301,0,0,-8.75162
1m4h,decoy-304,0,0,-5.23121
1m4h,decoy-316,0,0,-6.83502
1m4h,decoy-32,0,0,-10.4247
1m4h,decoy-359,0,0,-5.24639
1m4h,decoy-360,0,0,-8.57397
1m4h,decoy-363,0,0,-8.17678
1m4h,decoy-369,0,0,-6.35726
1m4h,decoy-380,0,0,-9.4862
1m4h,decoy-395,0,0,-9.59236
1m4h,decoy-398,0,0,-10.2878
1m4h,decoy-4,0,0,-9.79719
1m4h,decoy-411,0,0,-8.29942
1m4h,decoy-412,0,0,-6.73398
1m4h,decoy-421,0,0,-9.30534
1m4h,decoy-464,0,0,-9.83223
1m4h,decoy-467,0,0,-7.15669
1m4h,decoy-493,0,0,-6.0684
1m4h,decoy-50,0,0,-7.02531
1m4h,decoy-501,0,0,-7.53316
1m4h,decoy-513,0,0,-6.11836
1m4h,decoy-521,0,0,-8.50204
1m4h,decoy-530,0,0,-8.72256
1m4h,decoy-534,0,0,-6.38688
1m4h,decoy-546,0,0,-9.76419
1m4h,decoy-549,0,0,-6.36652
1m4h,decoy-554,0,0,-7.64657
1m4h,decoy-557,0,0,-6.52247
1m4h,decoy-583,0,0,-5.25484
1m4h,decoy-586,0,0,-6.27028
1m4h,decoy-596,0,0,-7.83351
1m4h,decoy-604,0,0,-8.62119
1m4h,decoy-619,0,0,-6.86076
1m4h,decoy-625,0,0,-10.2429
1m4h,decoy-628,0,0,-4.12347
1m4h,decoy-645,0,0,-8.25432
1m4h,decoy-654,0,0,-2.16551
1m4h,decoy-66,0,0,-7.49829
1m4h,decoy-662,0,0,-7.92946
1m4h,decoy-674,0,0,-6.53227
1m4h,decoy-681,0,0,-4.95854
1m4h,decoy-698,0,0,-6.80965
1m4h,decoy-707,0,0,-9.95927
1m4h,decoy-709,0,0,-8.93142
1m4h,decoy-710,0,0,-4.50807
1m4h,decoy-717,0,0,-8.17922
1m4h,decoy-726,0,0,-9.82063
1m4h,decoy-727,0,0,-8.24622
1m4h,decoy-730,0,0,-9.30663
1m4h,decoy-732,0,0,-9.86117
1m4h,decoy-743,0,0,-7.82492
1m4h,decoy-746,0,0,-7.33869
1m4h,decoy-752,0,0,-7.85633
1m4h,decoy-773,0,0,-7.76057
1m4h,decoy-8,0,0,-5.17378
1m4h,decoy-844,0,0,-7.84694
1m4h,decoy-846,0,0,-7.14594
1m4h,decoy-847,0,0,-5.41412
1m4h,decoy-849,0,0,-8.1123
1m4h,decoy-857,0,0,-5.68049
1m4h,decoy-864,0,0,-9.47599
1m4h,decoy-890,0,0,-5.66014
1m4h,decoy-894,0,0,-5.86808
1m4h,decoy-903,0,0,-11.8757
1m4h,decoy-920,0,0,-8.01785
1m4h,decoy-932,0,0,-8.56429
1m4h,decoy-945,0,0,-7.84619
1m4h,decoy-956,0,0,-8.48165
1m4h,decoy-958,0,0,-7.61689
1m4h,decoy-966,0,0,-9.30122
1m4h,decoy-969,0,0,-4.08081
1m4h,decoy-977,0,0,-7.65121
1m4h,decoy-978,0,0,-7.8111
1m4h,decoy-982,0,0,-7.27393
1m4h,decoy-992,0,0,-7.18579
1m4h,decoy-995,0,0,-2.23306
1o86,1o86/active-3,0,1,-11.2216
1o86,1o86/active-7,0,1,-9.56131
1o86,decoy-1000,0,0,-7.95705
1o86,decoy-1006,0,0,-9.15252
1o86,decoy-1013,0,0,-10.1823
1o86,decoy-102,0,0,-11.0466
1o86,decoy-1031,0,0,-8.98945
1o86,decoy-1041,0,0,-7.73657
1o86,decoy-1053,0,0,-8.94266
1o86,decoy-1065,0,0,-7.08349
1o86,decoy-111,0,0,-7.16336
1o86,decoy-113,0,0,-8.88866
1o86,decoy-114,0,0,-9.60785
1o86,decoy-135,0,0,-7.36998
1o86,decoy-136,0,0,-11.5181
1o86,decoy-152,0,0,-6.93376
1o86,decoy-157,0,0,-7.68141
1o86,decoy-162,0,0,-10.2734
1o86,decoy-171,0,0,-9.87854
1o86,decoy-192,0,0,-6.77615
1o86,decoy-196,0,0,-7.38648
1o86,decoy-207,0,0,-9.95841
1o86,decoy-211,0,0,-6.25448
1o86,decoy-244,0,0,-12.8474
1o86,decoy-25,0,0,-8.96806
1o86,decoy-274,0,0,-12.5373
1o86,decoy-291,0,0,-8.00328
1o86,decoy-317,0,0,-7.28552
1o86,decoy-347,0,0,-11.6707
1o86,decoy-385,0,0,-8.75441
1o86,decoy-392,0,0,-8.02699
1o86,decoy-393,0,0,-10.9746
1o86,decoy-402,0,0,-7.35806
1o86,decoy-440,0,0,-8.41694
1o86,decoy-452,0,0,-6.07052
1o86,decoy-457,0,0,-7.43528
1o86,decoy-461,0,0,-10.4181
1o86,decoy-469,0,0,-4.34405
1o86,decoy-48,0,0,-10.1165
1o86,decoy-486,0,0,-14.6367
1o86,decoy-50,0,0,-6.583
1o86,decoy-504,0,0,-10.2237
1o86,decoy-505,0,0,-5.18311
1o86,decoy-516,0,0,-13.1422
1o86,decoy-523,0,0,-11.1525
1o86,decoy-533,0,0,-8.9458
1o86,decoy-544,0,0,-8.28676
1o86,decoy-548,0,0,-6.65579
1o86,decoy-565,0,0,-5.65593
1o86,decoy-57,0,0,-8.42966
1o86,decoy-576,0,0,-10.8114
1o86,decoy-579,0,0,-6.581
1o86,decoy-59,0,0,-5.07952
1o86,decoy-590,0,0,-8.67814
1o86,decoy-599,0,0,-11.0764
1o86,decoy-619,0,0,-7.90929
1o86,decoy-62,0,0,-10.3953
1o86,decoy-627,0,0,-9.95543
1o86,decoy-630,0,0,-6.15066
1o86,decoy-631,0,0,-10.4471
1o86,decoy-643,0,0,-10.3342
1o86,decoy-647,0,0,-8.36749
1o86,decoy-661,0,0,-5.88814
1o86,decoy-662,0,0,-8.1929
1o86,decoy-691,0,0,-7.36811
1o86,decoy-705,0,0,-8.81073
1o86,decoy-708,0,0,-9.57106
1o86,decoy-732,0,0,-10.0364
1o86,decoy-744,0,0,-9.84465
1o86,decoy-746,0,0,-8.64602
1o86,decoy-748,0,0,-10.2492
1o86,decoy-753,0,0,-8.24825
1o86,decoy-757,0,0,-9.17243
1o86,decoy-771,0,0,-9.56367
1o86,decoy-773,0,0,-9.1418
1o86,decoy-774,0,0,-9.19364
1o86,decoy-775,0,0,-8.60626
1o86,decoy-796,0,0,-8.08865
1o86,decoy-798,0,0,-10.7922
1o86,decoy-824,0,0,-4.09057
1o86,decoy-832,0,0,-9.3072
1o86,decoy-838,0,0,-9.94754
1o86,decoy-841,0,0,-8.60612
1o86,decoy-869,0,0,-7.62084
1o86,decoy-875,0,0,-8.81497
1o86,decoy-876,0,0,-10.9268
1o86,decoy-878,0,0,-5.75151
1o86,decoy-879,0,0,-11.0276
1o86,decoy-891,0,0,-6.43054
1o86,decoy-896,0,0,-10.7647
1o86,decoy-910,0,0,-12.3692
1o86,decoy-922,0,0,-10.9286
1o86,decoy-931,0,0,-9.5053
1o86,decoy-954,0,0,-10.0876
1o86,decoy-958,0,0,-7.69137
1o86,decoy-965,0,0,-2.64367
1o86,decoy-967,0,0,-8.25044
1o86,decoy-97,0,0,-6.62627
1o86,decoy-978,0,0,-11.0439
1o86,decoy-983,0,0,-8.58812
1pro,1pro/active-20,0,1,-11.8999
1pro,1pro/active-24,0,1,-11.8034
1pro,1pro/active-47,0,1,-13.905
1pro,decoy-1013,0,0,-9.25707
1pro,decoy-1022,0,0,-9.28905
1pro,decoy-1036,0,0,-3.81118
1pro,decoy-1051,0,0,-4.97711
1pro,decoy-1055,0,0,-7.29968
1pro,decoy-1059,0,0,-11.8387
1pro,decoy-1061,0,0,-7.23309
1pro,decoy-112,0,0,-6.35083
1pro,decoy-12,0,0,-8.19165
1pro,decoy-129,0,0,-9.05701
1pro,decoy-137,0,0,-8.19617
1pro,decoy-143,0,0,-10.3097
1pro,decoy-144,0,0,-7.54395
1pro,decoy-158,0,0,-11.171
1pro,decoy-160,0,0,-7.92729
1pro,decoy-168,0,0,-8.40645
1pro,decoy-179,0,0,-8.62608
1pro,decoy-18,0,0,-5.71155
1pro,decoy-183,0,0,-7.2003
1pro,decoy-186,0,0,-10.19
